0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
-0.0661540166	-0.0542199087	0.12376759529999999	0.0	-0.4257526562	0.9971789863	-0.6900805284999999	1.788028564	-0.8756747512	-0.5695305878	0.06422515711	-1.913655896	0.9072284186	0.7926613864000001
-0.0687031182	-0.048698232699999996	0.1224433458	0.0	-0.5503393572999999	0.2780198829	-0.538489863	1.4581624640000002	-1.332828573	-0.2025480073	0.863492212	0.4609521895000001	0.6113804846	-0.2074760469
-0.0712114746	-0.0430610499	0.1204658081	0.0	-0.4449498841	-0.5922794207	-1.581187691	0.6627477721	-0.3766463533	0.6478726888	0.2881651348	0.8827015426	-0.3320880759	-0.8565730943000001
-0.0736775984	-0.037321731000000004	0.11784553310000001	0.0	-0.5617112927000001	-1.125555686	-1.414859054	-0.009057924233	0.08078689475999999	1.881946353	-0.1646999761	-0.7196779215000001	0.1619466801	-0.14673090519999998
-0.0761000269	-0.0314938891	0.11459650130000001	0.0	-0.9567476883	-0.2374320059	-0.15709607779999998	-0.4701800053	-0.5642701845	1.650086247	0.4830167782	-1.441000861	1.3534100619999998	0.4261674704
-0.0784773235	-0.025591347200000003	0.1107360475	0.0	-0.4815777563000001	1.145962953	-0.09125974574	-0.4345627056	-1.588693573	0.8856122193000001	0.8785993140999999	0.1566905507	0.22374669170000006	-0.5896989825
-0.0808080783	-0.0196281055	0.106284769	0.0	-0.4772210998	0.438352185	-0.1342898916	0.4949725062	-1.203733996	1.808757432	0.7963042007	-0.8239400042	-0.8949985172	-1.4138825780000002
-0.083090909	-0.013618308	0.1012664153	0.0	-1.104964973	-1.18848173	0.7057793904999999	-1.5211220580000002	-0.7841432105	1.835689984	0.7661724515999999	-1.483115414	1.034912531	0.1094228766
-0.0853244618	-0.007576209499999998	0.09570776140000001	0.0	-0.8057125146999999	-1.399106798	0.1795745937	-1.754873088	-0.3786055897	1.362203537	0.7609080689	1.412846723	0.8820901959	-0.1452852732
-0.08750741210000001	-0.0015161409	0.08963846519999999	0.0	-0.5104058979	0.3164858706	-0.3342643864	-1.157539009	-0.3284798465	1.941173903	0.3293839591	0.6472738285	-1.248929668	-1.158831629
-0.08963846519999999	0.0045475237	0.083090909	0.0	-0.8172071659000001	1.654372271	-0.2921336744	-1.811609173	-0.4921048045000001	1.400129636	0.1820676634	-1.351138955	-0.1378592432	0.1660651251
-0.09171635730000001	0.0106004021	0.0761000269	0.0	-1.150373759	1.060520192	0.39727237	-1.767522085	-0.9642939197	-0.200680033	0.8590197958	0.239725601	-0.5735968232	-0.08489053258
-0.093739856	0.0166281375	0.0687031182	0.0	-1.243751531	-0.6120631779	-0.08664925411	-0.6292463364	0.5319720836	-0.7808670454000001	1.026863804	1.1731779690000002	-1.6731839919999998	-0.4467598015
-0.09570776140000001	0.0226164328	0.0609396486	0.0	-1.082537376	0.1912757756	-0.7948592423	-0.8451198994	1.6274257069999998	-1.5601841930000002	0.5705145165	-0.7987842981000001	0.9113688231	0.6778785503
-0.0976189063	0.0285510844	0.0528510396	0.0	-0.6847649701	1.38209976	-0.22997726350000006	-0.4684881775	1.030610033	-1.379261241	0.7453035668000001	0.02574449431	1.65275202	-1.391518661
-0.0994721573	0.0344180161	0.0444804475	0.0	-0.9357282984	0.4117064661	1.126225546	0.936992699	0.8252350823000001	-0.04699892147	0.7336847817000001	1.194222818	-0.4242992496	-2.417623368
-0.1012664153	0.0402033119	0.035872533	0.0	-1.160020662	-0.1463874165	0.4288874962	0.5772906520000001	1.28461196	0.062165342689999986	-0.4659895031	-0.645235208	-0.3202009875	-0.6803356618
-0.10300061619999999	0.04589325	0.0270732229	0.0	-1.390909899	1.151717537	1.171675998	0.3146779959	0.3919946418	0.1520650385	-0.5968435003	-0.2984629747	0.7749295023	0.7298769464
-0.1046737315	0.0514743344	0.0181294655	0.0	-1.124316184	1.061592075	1.29211904	0.1445670215	-0.4637231055	0.7660789589	-1.506558305	1.684486867	-0.4687776151	0.5831858481000001
-0.106284769	0.0569333273	0.0090889796	0.0	-0.8749892127	0.5367938264	-0.1378343182	0.1389131413	-0.06574459619	1.203798974	-2.639918813	0.7034597275	-1.23463397	0.09681691435
-0.10783277320000001	0.0622572806	0.0	0.0	-0.9183022942	1.491726396	0.1447291828	0.6464202344	0.8837204839	1.160300932	-1.724089379	0.05676007722999999	1.060979978	1.807165554
-0.1093168261	0.06743356660000001	-0.0090889796	0.0	-1.045540084	0.7092361088	0.3539569715	0.0030116566200000003	-0.7995040491	0.5298080095000001	-1.99957563	1.5991670619999998	0.1540776091	0.4765693169
-0.1107360475	0.0724499076	-0.0181294655	0.0	-1.148894617	-0.8365967711	-0.9013723007	0.2324860966	-0.34574170810000004	0.3706709519	-2.243094943	-0.0521371715	0.36096474	-0.1236762211
-0.1120895957	0.0772944054	-0.0270732229	0.0	-1.293580869	-1.613205293	-0.4077404514	0.8941565133	-0.2557383083	0.2751484133	-0.97899736	0.1024990389	2.375697415	0.6810069121
-0.11337666810000001	0.0819555694	-0.035872533	0.0	-1.402047983	-0.4933010053	-1.08261373	-0.1278900481	-0.8281242837999999	0.35518674780000004	-2.01052398	2.401129393	0.07673291672	-0.4812226397
-0.11459650130000001	0.0864223439	-0.0444804475	0.0	-1.170982969	1.2836255559999998	-1.916914953	0.8337586187	0.09361056044	0.580331473	-1.810854414	-0.3739430613000001	-0.8564687259	-0.4918842548
-0.1157483718	0.09068413410000001	-0.0528510396	0.0	-1.337407826	0.3425589214	-1.204065701	1.754182352	-0.7570430387	-0.379721743	-0.07831066471	-1.161223546	0.8799835509999999	-0.2498328124
-0.11683159650000001	0.0947308316	-0.0609396486	0.0	-1.4364631019999998	-1.151804362	-1.434696419	1.142394133	-1.118153762	-0.4126619651	0.4816314357	1.116872145	0.8693480111	-0.8424143741
-0.11784553310000001	0.098552838	-0.0687031182	0.0	-1.361799397	-1.5933145569999998	-2.214257269	0.6729423234999999	-0.7331775086	0.0902968474	-0.0672207529	1.180416995	-0.1157199305	-1.506626389
-0.1187895802	0.102141088	-0.0761000269	0.0	-1.3663651819999998	-0.3289219258	-1.150250449	0.02542133587	-0.1666905307	2.252705062	0.2653334887	-0.3770868053	-0.2345506508	-0.6903734054999999
-0.11966317789999999	0.10548707060000001	-0.083090909	0.0	-1.317494601	1.4954303759999998	-0.7962059783	-1.570869604	0.3809050758	2.364946434	0.3021226197	-0.7885220517	1.093791322	-0.03891539111
-0.1204658081	0.1085828495	-0.08963846519999999	0.0	-1.487372092	0.783592647	-0.5338777020000001	-1.683929101	0.3624172676	0.9908627822	0.8035574583	0.8674104294	0.1233526517	0.3243358474
-0.1211969948	0.1114210819	-0.09570776140000001	0.0	-1.59236189	-0.7278188484999999	-0.5514897198	-0.1243832119	1.008216871	-0.6791756995	1.127881824	1.333710904	-0.35644259	-1.208163918
-0.12185630439999999	0.1139950357	-0.1012664153	0.0	-1.3901344569999998	-0.05945865373	-0.1380441075	0.5758119942000001	1.919440376	0.024703751040000003	-0.1000027279	0.003963189763	-0.1922418694	-2.224770957
-0.1224433458	0.116298606	-0.106284769	0.0	-1.648008963	1.345641747	0.72455014	0.7739585170000001	2.040741913	0.705121652	-0.5152730769	-0.4883157684	0.6552712834000001	0.4909626655
-0.122957771	0.1183263288	-0.1107360475	0.0	-1.7516619180000002	0.4763863362	1.222403985	0.7267219279000001	0.1978804457	0.8922649186	-0.8355254557999999	1.389738839	0.3969750581	0.8804419183
-0.1233992748	0.1200733947	-0.11459650130000001	0.0	-1.92128935	0.1290885504	0.1440242642	-0.2319067248	-1.349006296	0.1872570859	-2.371936839	1.4830205369999998	-0.8655756052	-0.4505980712
-0.12376759529999999	0.1215356597	-0.11784553310000001	0.0	-1.48880399	1.148389495	-1.38099406	0.1944556139	-0.6225973963	-0.07544806398	-2.120132592	-0.2629417266	0.4946069751	-0.1669324931
-0.1240625143	0.1227096555	-0.1204658081	0.0	-1.31846023	0.9619398044	-2.026181083	1.609314467	0.01252752751	0.2574235739	-0.17909885420000002	0.307504677	1.826284262	0.3567507767
-0.1242838566	0.12359259759999999	-0.1224433458	0.0	-1.41220719	-0.8199445818000001	-2.172063437	0.9654802355	-0.1768996524	0.4036616584	0.295249465	2.536558534	1.72323867	-0.5692652463
-0.1244314912	0.1241823917	-0.12376759529999999	0.0	-1.626211462	-0.0821708895	-2.460428568	0.25101314140000003	-0.09789618756	1.02129867	-0.09698283121	1.299761963	-0.28934967170000003	-0.908078448
-0.12450533039999999	0.124477639	-0.1244314912	0.0	-1.705941229	1.627768451	-1.639932751	0.6090717067	-0.09275077227	1.238856629	0.1715164002	-0.263105198	0.6997966697	-0.2714614805
