0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11
0.1332695741	0.0	0.0	0.1404708707	0.6201962659	-1.907100291	0.3020939704	0.7097968974	0.5634568174	-0.5705276809000001	-0.6021510865999999	0.5468987934	-0.3125848499
0.127000127	0.0	0.0	1.301300147	0.4773870864	0.7920549781	-0.1624915135	-0.6001693097999999	1.012402355	-0.2759559191	0.09337478886	-1.019305801	-0.1411376277
0.1204046724	0.0	0.0	-0.9421384697	0.2178160156	1.206516174	-0.3169969889	0.1370005269	-0.7304196992	-0.3060370422	-0.1511730746	1.227280402	-0.5093403958
0.1135001407	0.0	0.0	0.04282049288	0.8150289931	-1.233978864	-0.09597985644	1.278298556	0.9280943458	-1.063778937	-1.0038454209999998	0.5174188981	-1.4778521269999998
0.1063042558	0.0	0.0	-0.4099210658	1.243835161	0.28553145010000003	0.7207032711	-0.7447918795	0.222585744	-0.5494399813	-1.216590999	-1.86277792	0.552295946
0.0988354893	0.0	0.0	-1.153519515	0.4348101656	-0.4494913897	0.2223953448	0.644765854	-0.7965080353	1.146637603	1.270284092	0.2681421039	-1.532123008
0.0911130136	0.0	0.0	1.47001945	0.8844869629000001	0.7777935779999999	-0.9075120063	0.9423350293	0.1289375011	-0.02710168058	-1.033888503	-1.137938515	-1.356692126
0.0831566521	0.0	0.0	-1.17051037	0.8149282811	0.7385738431000001	-0.8064640152	-1.115304571	-0.4400314757	1.110710067	-0.4797819913	0.8170172232999999	-0.3668589593
0.07498682870000001	0.0	0.0	-0.3954541142	0.2607445984	-1.490981144	-1.41793417	0.1651150272	1.953071735	0.5273131283	0.6533298582	0.6737747890000001	0.1934905009
0.0666245151	0.0	0.0	-0.5590955163	0.3965715902000001	1.405873061	-1.361652713	0.4398342416	-0.1293215084	-0.2656938096	-1.374368192	0.2009461737	1.277766532
0.0580911774	0.0	0.0	-0.8125050681999999	0.8494094738	-1.216701238	-1.321350028	0.9940720845	0.09621797577	0.4512309992	0.9448882583	-0.1273956136	-0.991012477
0.0494087204	0.0	0.0	1.726553788	1.197625323	0.7101476542	-0.293436861	-0.7901641911	0.9058192784	0.6621502331	0.2616099393	0.7420200627	-0.5537212767
0.040599432000000005	0.0	0.0	-1.178901796	0.1289881856	1.31279002	0.2248150706	0.09126700142	0.1163117569	1.084890153	-1.013675988	0.265750947	1.774563471
0.0316859254	0.0	0.0	-0.4944762747	0.9588776217	-1.029567172	-0.02768824507	1.662036451	0.3780555074000001	-1.324480192	0.5317767718	0.276463152	-0.1598423183
0.022691081499999998	0.0	0.0	1.200003216	0.1412323513	0.7920325926999999	0.6893942145	-0.4574314016	1.509749007	0.3625903576	-0.080517253	0.3694310145	-0.7908338940999999
0.0136379899	0.0	0.0	-0.881348363	-0.06606703259999999	1.501059724	0.8017836502	1.161424648	-0.04026868254	0.436923846	-0.9159488662	0.9809429762	1.268437193
0.0045498898	0.0	0.0	-0.4609128220000001	0.160211047	-1.554098184	0.3019486163	1.754669894	-0.108643232	-0.1860912842	1.142120438	0.046446091210000005	0.2129182059
-0.0045498898	0.0	0.0	2.386652809	-0.042227983960000014	0.5775775971	0.1806166601	-0.9155266624	1.104125114	0.3660016524	0.367000014	0.7772025593	0.3660479784
-0.0136379899	0.0	0.0	-0.7984690932999999	-2.303544396	1.07529431	-0.15469232619999998	0.01090853444	-0.9374325936	1.831830049	-0.8742926563	1.029162543	0.1463696051
-0.022691081499999998	0.0	0.0	-0.35209223380000004	-0.9610826391	-1.402000694	-0.250651564	0.841370713	-0.5976178800999999	0.1903837912	0.1041827914	-0.02915110087	-1.316498998
-0.0316859254	0.0	0.0	0.8774972738	-0.407080265	0.4791416341	-0.14252946689999998	-1.030498597	1.152712435	-0.2402258491	0.03914165746	-1.131172807	-0.1416363307
-0.040599432000000005	0.0	0.0	-1.397050154	-0.2301974409	0.4564953445	-0.3859218544	-1.032251839	-0.4545866831	0.6483783560999999	0.6005670808	0.7500771862000001	-1.345233296
-0.0494087204	0.0	0.0	0.4707796782	-0.9836313339	-0.8793141833	0.5678536487	0.8856023090999999	1.056905647	0.574627888	-0.8851934835999999	0.6631329799	-0.9158835363
-0.0580911774	0.0	0.0	-0.2570491349	-0.2553275474	0.192274718	1.4336042169999998	-0.5080894238	0.9027080316	0.519872413	-0.6087557053	-2.072088467	1.163469153
-0.0666245151	0.0	0.0	-1.22215275	-0.2689946814	0.2739223153	1.950278441	-0.5489855389	-0.1889469422	0.4114451097	1.667967157	0.2987890203	-0.7261963168000001
-0.07498682870000001	0.0	0.0	-0.2369742299	-1.307165486	-1.19360754	1.3707124469999998	1.390065216	1.460941438	0.8054125154	-0.4989421562	0.3557476566	-0.7300650938
-0.0831566521	0.0	0.0	0.6354530647	-0.2268604925	0.9906906753	0.8011986876999999	0.9196255575	0.985745562	-0.1624614094	-0.5801961849	-1.963726827	0.1301322327
-0.0911130136	0.0	0.0	-0.7036590031000001	-0.07143099166	0.5942756819	1.231181737	-0.3718473548	-0.47216191	0.591366914	2.146502045	0.4952542832	-0.1169056205
-0.0988354893	0.0	0.0	0.9670677908	-0.5841561225999999	-1.057740909	0.7848056329	-0.3633435878	1.147477033	0.4650421205	0.3613212469	0.8762911014	0.6935271124
-0.1063042558	0.0	0.0	0.4321845455	-1.017667851	0.8496572820999999	0.4659233446	-0.5426860656	0.3422371645	0.9951197203	-0.8026148658	-1.847423179	0.905434761
-0.1135001407	0.0	0.0	-0.5723778667	-0.1130465388	0.4229014124	1.073174756	0.1957873644	-1.605297198	-1.020833565	1.364864097	0.1912644688	-0.4958394473
-0.1204046724	0.0	0.0	1.152957554	-0.4303194436	-0.8609857105	0.9976192698	-0.7334585639	0.2996428118	-0.9460821992	-0.2085678134	1.0079751890000002	0.3799178856
-0.127000127	0.0	0.0	-0.4479272124	-0.09881991391	0.5322054083	1.135530602	-1.890678408	-0.4399014125	-0.5819122379	-0.3712431463000001	0.217994084	1.024990834
-0.1332695741	0.0	0.0	-1.213032943	-0.8579066267000001	-1.1222353	0.7686577957999999	-0.8407824590999999	-1.0027569790000002	-0.4209209775	1.01068676	0.031491187610000006	-0.8333050402
-0.1391969202	0.0	0.0	0.8234849174	-0.6789245706	-0.448085535	0.992536179	-0.5627365182	0.09738040495	-0.9664689282	-1.304321118	0.5773377834000001	-0.9068043355
-0.1447669497	0.0	0.0	-0.7169740195000001	-0.3607314198	0.3441655113	1.320623649	-0.6731728937	-0.6335152566	-0.9344744995	-1.65949727	-1.544247797	2.085504952
-0.1499653646	0.0	0.0	-0.6919600609000001	-0.5468840378000001	-0.7026205676	1.559662804	-0.5370114297999999	-2.061894414	-1.449612355	1.96966161	-0.1370351803	-0.05239992911
-0.1547788205	0.0	0.0	0.8855882437	-0.8348901945	-1.173977774	1.813691351	-1.445283892	-0.08943043164999999	-2.06125417	-0.5025468332	0.5883341659	-0.017936781159999998
-0.1591949614	0.0	0.0	-0.1195587639	-0.4087959785	0.6038429825	0.4634498665	-0.6176056912	0.4804717466	-0.8687479259	-1.025426984	-2.630487701	-0.2846617273
-0.1632024511	0.0	0.0	-0.6512310825	-1.3767588469999998	0.9429120642	0.08867363309000001	-0.1387186272	-1.017499774	-1.7391252169999998	0.5988638962	0.4795355868	-0.8760648018000001
-0.1667910025	0.0	0.0	-0.3042197021	-1.621352062	-1.810735439	0.1867363054	0.2387616376	0.7239777317	-0.9918088903	1.144918715	0.1713874571	0.2524878991
-0.1699514037	0.0	0.0	1.755352639	-2.3883282880000003	1.242828987	0.4421723494	-0.9927229828	0.4703607573	-1.182390485	0.828817114	-0.9617758848	1.34723611
-0.17267554219999998	0.0	0.0	-0.34662492659999994	-2.335249033	0.1560209929	0.1111395379	0.3803661624	-1.164212437	-1.489628574	1.459365964	0.6530636992000001	0.5472014218
-0.174956425	0.0	0.0	1.171420573	-1.359620457	0.5943786954	-0.7821281503	-0.6304757373	-0.1747617062	-2.433571677	-0.6918308182999999	-1.940737303	-1.174352525
-0.17678819710000002	0.0	0.0	-1.026166292	-1.117997859	-0.0176187666	-0.3341931184	-1.891243095	-1.7686870609999998	-0.5518656663	0.620486248	0.09775798352	-1.417826371
-0.17816615649999998	0.0	0.0	0.1409732088	-1.449298817	-1.13953413	-0.3906268421	-0.3640073479	0.3035059138	0.5928252586	-1.156212062	-0.0876879332	-0.5791979692
-0.179086766	0.0	0.0	-1.066452039	-0.2893778818	0.5400564782	-0.1327793684	-0.2767963753	0.1986879282	0.08599068497000001	-0.8631273257	-0.8789248513	2.39077735
-0.17954766219999999	0.0	0.0	-0.9574399209	0.3009681968	-0.6870220783	0.1818375601	0.9359377182	2.674795751	0.8658563376999999	2.126580074	0.7225808179000001	0.1811570788
