0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9
0.069209044	0.0	0.3143566303	1.337791067	-0.3062186224	0.8157400308	0.8467718583	0.6618700800999999	-0.2910598233	-0.8005009454	0.2462943048
0.0609391522	0.0	0.1069407865	0.1263494942	-0.4672087014	2.969032195	0.04087089457	1.33558212	-0.7726343451000001	-0.0021086952050000003	-0.4411670928
0.052517756	0.0	0.2876651512	0.7729203036	-1.268141559	0.7430546614	-0.7052255594	-1.198105216	-0.8062973357	-0.352708408	0.5578292759000001
0.0439657924	0.0	0.2452373966	0.8405230498999999	-0.9809720235	-0.9755392365	-2.027223128	-1.117009	0.4041569618	-0.2686224746	1.811184329
0.0353045229	0.0	0.7151717804000001	0.0968706431	-1.529776774	-1.3473912	0.1786272552	0.6001833583	1.076237805	-0.6128366418	0.8899702854000001
0.0265554808	0.0	-0.1841664904	0.4004704953	-1.558904776	-0.3322990846	1.036361167	0.1312830189	0.9850755946	0.1996580071	-0.41243414
0.0177404176	0.0	-1.335928431	0.16186953099999998	-0.9979417363	1.617709747	0.8415199434	0.0300261736	0.434830337	-0.1851230053	0.004529683343
0.0088812489	0.0	-0.9791369775	-0.01579487969	-0.577045876	0.269723423	-0.6111934411	0.9729498125	1.23251419	-0.1994617225	-0.1528863969
0.0	0.0	-0.8780073881999999	-0.1489948964	-0.6047372708	-1.34891037	-1.533133055	1.022657676	1.711628503	-0.6435771002	0.07024836849999999
-0.0088812489	0.0	-0.3946314372	-0.3356793974	-1.514849374	-1.400961209	0.4735991125	0.4689388107	0.7385266948	-0.6440513688	-0.1271528523
-0.0177404176	0.0	-1.059269818	-0.09879404761	-1.198866392	0.6866448181999999	1.20729725	-0.02735786724	0.2566503797	-0.4475987309	-0.4478745455
-0.0265554808	0.0	-1.470314435	-0.6991329012999999	-0.20841763	0.8683579091	0.28073930760000004	1.164279987	0.5133659525	-0.2788745229	-0.009166878916
-0.0353045229	0.0	-1.417437296	-0.1280357478	0.4570318231	-0.35399898890000003	-1.028355484	0.2286142973	0.8133169599	-0.5281868102	0.352225666
-0.0439657924	0.0	-1.458714167	0.3500657117	-0.02544410954	-1.6227990490000002	-0.02254764964	-0.4481337193	0.22636665600000005	-0.3867043683	0.5281572398
-0.052517756	0.0	-1.381985141	0.1194241879	0.2286392256	1.126124023	1.474660707	-1.2926397790000002	0.4587949302	-0.0876764805	-0.05105363623
-0.0609391522	0.0	-2.01071111	-0.07657171927	0.8113194641	0.105036322	0.3982278743	-1.650358886	0.1607999169	0.8039559776999999	-0.28793927210000003
-0.069209044	0.0	-1.885228229	0.6745827297	1.365365971	-0.3089188166	-0.3926677429	-2.165508756	0.5822181763000001	0.2630424016	0.1957673421
-0.0773068713	0.0	-1.1614282459999998	0.2916077092	1.276238311	-1.202659557	0.4389156306000001	-1.300424065	1.25464671	0.2261283266	-0.3095467534
-0.08521250150000001	0.0	-0.5879110823	-0.1261013969	1.305017242	0.7220669896999999	1.72955017	-0.86590402	1.84954963	0.2991872493	-1.32983221
-0.09290628	0.0	-1.0147828	-0.8448710919	1.656647259	0.8894498137000001	1.387202724	-0.5276094262	1.564793619	0.6532131725	-1.868615888
-0.1003690789	0.0	-0.9624571833	-0.1811149485	1.947888185	-0.1157054974	0.4121546031	-1.463524331	0.9452019797	-0.3376282513	-0.8017398784
-0.10758234439999999	0.0	-0.5253371729	0.000723585181	1.92468328	-0.6820373437999999	0.4583685915	-0.7858292306	0.04515058842	-1.222893361	1.3524693069999998
-0.1145281432	0.0	1.399654708	-0.14397161390000002	1.546550556	-0.2868988358	1.60161396	-0.06961769782	0.4889738322	-0.8019057134	1.017630618
-0.12118920710000004	0.0	0.935716187	-1.085159732	1.5278269969999998	0.8815822025	0.8809306512	0.05260177945	0.08850030819	-0.005923332343	0.08531328232999999
-0.1275489755	0.0	0.8241824808	-1.063188297	1.244471436	0.27872223960000003	-0.4894686367	-0.4455418996	-0.9472412237	0.09559269026	-0.1576888991
-0.13359163699999999	0.0	1.326337533	-0.6896253778	0.9396522985	-1.056811035	-0.9125958557	-0.8263203440000001	-1.088307065	-0.3367465191	-0.1353385485
-0.1393021686	0.0	1.159509522	-0.7680814053	0.4478360592	-0.6026049991	0.6551914539	-1.419436029	-0.9627883331	-0.1902139344	-1.186783932
-0.1446663732	0.0	0.3654444867	-1.790740449	0.9151581564	0.2915211941	0.7461715935	-0.2474737303	-1.619927999	0.7676992593	-0.01521510207
-0.14967091429999999	0.0	-0.3327914303	-1.162642189	1.13696992	-1.4176463730000002	-1.256324518	-0.9158790594	-1.772545071	0.29430125960000003	0.6858984038
-0.15430335	0.0	-0.02055975881	-0.9874745995	0.7442118034	-1.621613071	1.042634956	-0.4625477226	-1.666954534	-0.3054532622	-0.1061655738
-0.1585521632	0.0	0.02535837574	-1.226590003	0.9647470678	0.07247069982000001	2.068548315	-0.6098020994	-1.569328459	-0.0186972005	-0.2080093344
-0.1624067907	0.0	-0.054566211470000014	-1.954102294	1.232137305	0.9658852365	0.9947530709	-0.3116422719	-1.262312807	0.3784547285	-0.5730947356
-0.1658576494	0.0	0.5753893036	-1.405476075	1.376478465	-0.6454462871	-1.080128405	-0.7353360042	-1.1952071640000002	0.6396122772999999	-0.3476379593
-0.16889615989999998	0.0	2.780611949	0.3326686961	0.7869470829	0.2542283657	0.1761065876	-0.5079651163000001	0.8368405422	5.614243234	3.1093309660000004
-0.17151476780000002	0.0	0.02278667065	-0.4932630119	0.3349045425	-0.2576540445	0.5233580956	-0.8318872898999999	0.2059015551	3.061378636	1.354698559
-0.1737069631	0.0	0.2079235799	-0.9216023342	-0.4424424982	-1.016867877	0.5794697761	-0.9016157377	-1.49314789	0.4448166355	-1.270839314
-0.1754672954	0.0	0.8238165269	-1.111132162	0.3228860706	0.4446174595	0.5275172297	-1.018143181	-1.039243355	-0.2411587806	-0.7241899601999999
-0.1767913884	0.0	1.294438152	-1.7584454580000002	0.733325014	-0.5496985579	-1.169434305	-0.7416714398	-0.03586342997	-0.2677671266	0.4542460672
-0.1776759502	0.0	1.44279036	-1.904184741	-0.6306822538	-0.8521614318	-0.07053028128	-1.017911248	-0.588147407	1.320530732	-2.469715609
-0.1781187815	0.0	0.301516129	-2.11965491	-0.1481579684	-0.2247146255	0.2221919949	-0.3776107454	-2.366806195	1.144538517	-1.173249582
