0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14
0.10758234439999999	0.0	-0.5875414170000001	0.5202412595	-0.6719216162	0.3382187173	0.3001628456	0.3864070324	0.7841464081	0.7320905308	0.4899592961	-0.1466647994	0.187148859	0.3433011193	-1.731271531	0.5914463944
0.1003690789	0.0	-0.5101421335	0.6405937611	-0.506482519	0.3091064322	1.009436442	0.3580448477000001	0.5932193778	1.102298125	0.7047657262	-0.4120577245000001	-0.2608105723	-0.7161962467	0.9323288258	-0.8372594733
0.09290628	0.0	-0.3985790851	0.8875099568000001	-0.4256771984	0.8457459422	0.1312991302	0.2400030605	0.8013266112999999	0.900962919	0.6548881198	-0.9351723908	-0.07961286734	0.03302725439	0.02480041067	0.903280037
0.08521250150000001	0.0	-0.4192112681	0.9000269357999999	-0.2977758877	0.2718163262	0.4517889533	0.4610378632	0.8801537887	0.7624215052	0.6652544263	-0.6904220993000001	0.7204539662	0.9122217631	0.01815358046	-0.6742316566
0.0773068713	0.0	-0.4794401938	0.4514845847	-0.3516587895	1.099281652	0.7127164949	0.28931908170000004	0.7367853436	0.7457047955	1.458908093	-0.4961059563	-1.451314522	-0.30630678570000003	0.6796518278	0.7037466534000001
0.069209044	0.0	-0.4951070803	0.3948176084	-0.4335641079	1.277698606	0.4918941478	0.5714428593	0.08327343689	0.5013242176	2.196156859	-0.2780005484	-0.001846643849	0.8806983821	-1.748175006	-0.08455913291000001
0.0609391522	0.0	-0.5684046110000001	0.7226740515000001	-0.3610383543	0.6048490823	0.4866663105	0.4318034886	-0.443709544	0.3706993452	1.70065698	0.09030778603	1.832811343	-0.8950838442	0.4476654963	-0.838388502
0.052517756	0.0	-0.3687341622	0.7359819937000001	-0.35853868590000004	0.1984068979	0.2437812848	0.8151569127	0.5262189986	0.5188934884	1.901967195	-0.8177134148999999	-0.2561683196	0.03330686016	-0.3280362899	1.351164147
0.0439657924	0.0	-0.4762375554	0.6341447898	-0.2457911638	0.27649537890000003	1.067494782	0.8636735368999999	0.8622880808	0.4881467674	1.734342526	-0.2410891986	0.5526993029	1.117366116	0.6229125855	0.3217702853
0.0353045229	0.0	-0.3652020008	0.3950944101	-0.3674126111	1.294158457	0.5542880456	0.8951316596	0.439265582	0.6642538582999999	1.019758892	-0.2985140935	0.059232946570000014	-0.1453594042	0.6998453487	0.7174812892
0.0265554808	0.0	-0.4644917245	0.6556095097	-0.4048541459	0.9371416512	0.2583529168	0.7668446381999999	-0.4036012181000001	0.6613369534	0.7970501351	0.2412879927	-0.6693185382	-0.0449731633	-0.8078868014	1.443588282
0.0177404176	0.0	-0.4627906715	0.7976047039	-0.2658079224	0.2604237877	0.297714099	0.7006565532	-0.5400575921999999	0.4078454935	1.375238495	-0.302533535	1.42947126	-0.8438667735	-0.3426975257	-1.95160259
0.0088812489	0.0	-0.2571651147	0.8990911785	-0.3121499196	0.2528675185	0.2026784855	0.9673106896	0.04577484254	0.8131787723	1.293648292	-0.7603363262999999	-1.202266879	-0.3043281565	0.7545922420000001	1.407686288
0.0	0.0	-0.3041001581	0.7632583695	-0.2672341706	0.4829911445	0.4879890722	0.9637767492	0.5546665584	0.4119889475	1.149576766	-0.7366118566	0.8145188459999999	1.381644059	0.2908881124	-0.5853584211
-0.0088812489	0.0	-0.2238952164	0.2685440958	-0.4430081045000001	1.4071472930000002	0.5872427724	1.005541056	0.07777052212	0.5322602623	0.2649018799	-0.7574565048	0.2293901318	0.3352450686	0.7661280398	0.5841239177
-0.0177404176	0.0	-0.4126709301	0.4549269257	-0.5533613342	0.8952489595	0.07597217532	0.9099135259	-0.6743606062	0.4208073147	0.1414690092	0.1267128208	-0.6250663282	0.5405882859000001	-1.3422859390000002	0.5256938811999999
-0.0265554808	0.0	-0.4342962628	0.5595436678	-0.4548469413	0.3020479494	-0.07992363653	0.7237212898000001	-0.43133026	0.1992331667	0.4444086991	-0.06077311905000001	1.645204906	-0.5674584348	0.5087157247	-1.724467836
-0.0353045229	0.0	-0.2915656567	0.5329553928	-0.493975675	0.2270013883	-0.0309973851	1.020889303	0.2041669979	0.6730843873000001	0.3442587864	-0.34975663240000004	-0.6947519673	-0.08635422302000001	0.3647076893	1.87394576
-0.0439657924	0.0	-0.34816164409999995	0.5171028501	-0.4109077545000001	0.1305128896	0.5446878719	1.159420946	0.09951427689	0.3283669947	0.4608799954	-0.5525749003	0.09325990801	0.9054585767	-0.4505481448	-0.8717934387999999
-0.052517756	0.0	-0.3850435028	0.299692451	-0.4635675424	0.8611493759000001	0.27934485600000003	0.9578311213	-0.04718768206	0.4945741907	0.5346373456	-0.05245206404	-0.9093433837	-0.7448375722	0.9754190211	-0.17893504079999994
-0.0609391522	0.0	-0.2777235891	0.3697585	-0.4979800373	0.6665716137	-0.141041636	1.184181246	0.1002808747	0.3870062807	0.5602078652	-0.3565808795	-0.4815600881	0.6902241031	-1.218352862	0.054138664620000006
-0.069209044	0.0	-0.3892051316	0.2741682413	-0.5175160236	0.4224079082	0.422437678	1.158160531	-0.01788569263	0.3406831183	0.1876468497	0.2290940805	1.331628135	-0.33079147600000003	0.9829985042	0.2914463798
-0.0773068713	0.0	-0.246461723	0.520741465	-0.5708184213	0.6717712784000001	-0.4042341127	1.028613603	-0.03645583239	0.6281048079	0.009589867564	0.009279259837	-0.09884627819	-0.4603479435	0.08440317072999999	1.261690866
-0.08521250150000001	0.0	-0.2855862914	0.7390675087999999	-0.4484748937	-0.05096662318	-0.0247379234	1.105065631	0.008349635820000001	0.3198946328	0.2217581963	-0.14645181710000002	0.04153878905	0.624034868	-0.6958608347	-0.8768019606
-0.09290628	0.0	-0.2555032659	0.3135607093	-0.517951632	0.8462491585999999	0.3314052273	1.218007713	0.1708028021	0.5051545395	0.4315823674	-0.1107218484	-0.9827339216	-0.6360079853	0.8831004348999999	0.448948554
-0.1003690789	0.0	-0.2387878614	0.13027853	-0.6887005285	0.7576174321	0.2031092578	1.37093107	0.241355857	0.3005162143	0.5170267739	-0.006179269971	-0.5387818016	0.539227075	-1.863067697	0.07543723882
-0.10758234439999999	0.0	-0.3533033066	0.1170690218	-0.7259060328	0.2394167827	0.804499979	1.329153757	0.04139916921	0.4208220894	0.3391495543	0.1381296799	0.1237018574	-1.234154554	0.5332260447	-0.7748161385
-0.1145281432	0.0	-0.2103995258	0.3133874915	-0.6385710314	0.5843687562	-0.1468708625	1.398060474	0.4152477144	0.5262344018999999	0.7945837684	-0.5327032147	0.2962808456	0.4840153994	-0.5649624869	0.9887941467
-0.12118920710000004	0.0	-0.2237050954	0.4020823907	-0.4658859829	0.3988776035	0.2470301556	1.172671925	0.15075446380000002	0.2851382238	0.3821328685	0.06837958216	1.297286578	1.247159628	0.33980043	-0.5589369971
-0.1275489755	0.0	-0.1568727392	0.307626498	-0.4907551807	0.6989999925	0.6319906313	0.9033686806	-0.3270823214	0.2437970477	-0.1554860453	1.925274769	-1.5511627369999998	-0.3114373617	0.6257812203	0.2592882696
-0.13359163699999999	0.0	1.074681677	-1.311539649	2.073703628	-0.5301519378	-0.8275808964	-1.90811957	0.4239153548	-2.122448484	-2.735821873	0.1231720689	0.6948432884	0.04224251464	-0.6786027607999999	-0.3010359508
-0.1393021686	0.0	1.455624665	-1.12962987	3.073825481	-0.9326421314	-0.7733571110999999	-0.131176696	0.5503314996	-0.729612763	-1.865341627	0.9340218404	-1.0668073340000002	-1.522713199	0.9710235098	-2.310488346
-0.1446663732	0.0	1.601859596	-1.104974861	3.3975475910000004	-0.7556860214	-0.4415974875	0.2406469993	0.6481948732	-1.135499014	-0.8640552311	-0.3313474651	0.9362457105	1.262998794	0.6933489655	-1.026001648
-0.14967091429999999	0.0	1.4637277969999998	-1.595189166	3.344659678	0.060083730979999986	-0.0071600690009999985	-0.413855734	-0.2265115269	-1.196877035	-0.4516166004	-0.05722888562000001	-1.181558107	1.045367992	1.185122856	0.01940576482
-0.15430335	0.0	2.34917823	-0.9669830541	1.313713352	0.06220632732	0.07400548074	-1.362330881	-1.150711081	-1.440721715	-0.5925387932	1.4505286430000002	2.0951583030000003	-1.15771839	-1.702208627	1.239755989
-0.1585521632	0.0	2.352056912	-1.1130691659999998	1.202534247	-1.0412043990000002	-0.4429916	-0.7129191493000001	-0.3401930689	-1.33490661	-0.4157902467	0.1531794338	-2.1191284880000003	0.6426814999999999	0.7808031686	-0.7644499319
-0.1624067907	0.0	2.142870506	-1.3112187240000002	1.355292369	-0.7825513295000001	-0.1586053354	-0.8768589668000001	-0.8314179993	-1.123608394	-0.6185723411999999	-0.2158053793	1.114912085	2.4057497480000003	2.110465445	-0.3446530699
-0.1658576494	0.0	1.838088792	-1.983620023	1.441987079	-0.3097242098	-0.6498715033	-1.418557216	-1.330750212	-1.254305315	-1.075107581	0.69748901	0.0571258417	1.733858081	1.5021503980000002	-0.1599907386
-0.16889615989999998	0.0	1.758583301	-2.0159845080000003	1.190566789	-0.7999193578	-2.087352875	-1.459003331	-2.295429607	-2.136238832	-1.335929832	1.4130797780000002	1.046850551	0.6039309971	0.1974571125	1.207038982
-0.17151476780000002	0.0	1.594063337	-1.906634113	1.096662672	-1.785163354	-2.482219783	-1.888540959	-3.197656629	-2.07729463	-1.792443553	1.693148236	1.124455647	-0.4486995342	1.3091500459999998	-0.9470193959
-0.1737069631	0.0	1.550218093	-2.282131096	1.035406265	-1.832015278	-2.7411774330000003	-2.008292282	-2.660000122	-1.97286194	-2.03172503	2.062001116	-0.6893779101	-1.796203478	1.351399929	-0.7920363666
-0.1754672954	0.0	1.473676385	-2.338501351	0.6914863259999999	-2.309537445	-2.613402632	-1.848169904	-2.256641136	-1.534309531	-2.068059229	2.610941535	-0.9576334747	-2.02588135	0.108749142	0.9591973541
-0.1767913884	0.0	1.5830540830000002	-2.285183857	0.6277177188	-2.477669721	-2.666208714	-1.678780939	-2.151052355	-2.106803832	-1.479464738	1.956780363	0.7332032870999999	-1.895311344	-1.109020388	-0.837175115
-0.1776759502	0.0	1.493888394	-2.134702328	0.7596181395999999	-2.874530772	-2.382918358	-1.744495053	-1.596036514	-1.556781354	-1.126054199	2.540739262	-0.2144708766	-2.9923707260000003	0.5016596425	-2.7217363810000004
-0.1781187815	0.0	1.77452866	-1.913700462	0.9454646269	-2.443567087	-2.129373599	-1.281330675	-0.8138365581	-0.9250318305	-0.7485581703	2.024897201	-1.391724944	-2.099670081	0.7395271908	0.037905208
